BillingID,ReservationID,IssueDate,DueDate,TotalAmount,DiscountAmount,TaxAmount,AmountPaid,PaymentDate,PaymentMethod,Status
11153,9888,2020-04-18,2020-04-25,534.88,0.00,57.31,534.88,2020-04-21,Bank Transfer,Paid
11154,9411,2022-11-01,2022-11-08,1939.92,0.00,207.85,0.00,,Corporate Account,Pending
11155,4224,2023-06-15,2023-06-22,1089.03,171.59,116.68,1089.03,2023-06-20,Credit Card,Paid
11156,10452,2021-12-14,2021-12-21,5175.04,0.00,554.47,0.00,,Credit Card,Pending
11157,2233,2023-05-14,2023-05-21,1021.43,0.00,109.44,1021.43,2023-05-14,Bank Transfer,Paid
11158,13563,2022-03-28,2022-04-04,1049.56,104.12,112.45,1049.56,2022-03-30,Credit Card,Paid
11159,15770,2022-03-17,2022-03-24,1206.90,0.00,129.31,1206.90,2022-03-21,Corporate Account,Paid
11160,3684,2021-06-02,2021-06-09,715.09,0.00,76.62,715.09,2021-06-05,Credit Card,Paid
11161,10781,2024-09-20,2024-09-27,2376.45,235.76,254.62,2376.45,2024-09-20,Corporate Account,Paid
11162,16167,2023-12-27,2024-01-03,2755.18,0.00,295.20,2755.18,2024-01-01,Credit Card,Paid
11163,2823,2022-11-15,2022-11-22,2010.82,199.49,215.44,2010.82,2022-11-17,Credit Card,Paid
11164,15291,2023-03-06,2023-03-13,2700.29,0.00,289.32,2700.29,2023-03-10,Cash,Paid
11165,13814,2022-05-11,2022-05-18,773.83,0.00,82.91,773.83,2022-05-13,Credit Card,Paid
11166,7377,2023-07-04,2023-07-11,2647.91,0.00,283.70,2647.91,2023-07-05,Cash,Paid
11167,23362,2023-05-27,2023-06-03,3398.90,337.19,364.17,3398.90,2023-06-01,Cash,Paid
11168,579,2024-04-12,2024-04-19,3363.90,0.00,360.42,3363.90,2024-04-15,Credit Card,Paid
11169,6442,2024-10-14,2024-10-21,3668.86,0.00,393.09,3668.86,2024-10-19,Corporate Account,Paid
11170,20278,2025-03-14,2025-03-21,2140.93,0.00,229.39,2140.93,2025-03-19,Bank Transfer,Paid
11171,4465,2021-09-09,2021-09-16,4902.16,0.00,525.23,4902.16,2021-09-14,Cash,Paid
11172,13777,2023-07-16,2023-07-23,4433.02,989.51,474.97,0.00,,Cash,Pending
11173,4702,2022-08-27,2022-09-03,811.69,0.00,86.97,811.69,2022-09-01,Bank Transfer,Paid
11174,16813,2024-09-04,2024-09-11,1097.13,51.56,117.55,0.00,,Cash,Overdue
11175,24655,2024-07-27,2024-08-03,1094.43,0.00,117.26,1094.43,2024-07-27,Cash,Paid
11176,2705,2021-07-11,2021-07-18,3205.25,0.00,343.42,3205.25,2021-07-11,Corporate Account,Paid
11177,2079,2021-08-17,2021-08-24,1777.91,0.00,190.49,1777.91,2021-08-19,Bank Transfer,Paid
11178,16993,2025-07-20,2025-07-27,1435.53,0.00,153.81,1435.53,2025-07-23,Cash,Paid
11179,4986,2023-12-09,2023-12-16,2834.89,281.24,303.74,2834.89,2023-12-09,Cash,Paid
11180,21477,2024-09-11,2024-09-18,1415.36,0.00,151.65,1415.36,2024-09-15,Credit Card,Paid
11181,9934,2022-04-23,2022-04-30,1617.72,0.00,173.33,1617.72,2022-04-27,Credit Card,Paid
11182,3317,2024-08-01,2024-08-08,657.25,0.00,70.42,657.25,2024-08-04,Cash,Paid
11183,7274,2023-06-06,2023-06-13,1713.91,170.03,183.63,1713.91,2023-06-11,Credit Card,Paid
11184,16134,2021-05-19,2021-05-26,1605.51,0.00,172.02,1605.51,2021-05-21,Corporate Account,Paid
11185,17421,2023-01-01,2023-01-08,2335.69,0.00,250.25,2335.69,2023-01-03,Credit Card,Paid
11186,8550,2022-12-10,2022-12-17,4478.18,0.00,479.80,4478.18,2022-12-10,Corporate Account,Paid
11187,3025,2024-11-24,2024-12-01,342.40,33.97,36.69,342.40,2024-11-29,Cash,Paid
11188,23621,2020-10-26,2020-11-02,3248.79,0.00,348.08,3248.79,2020-10-26,Cash,Paid
11189,19484,2020-06-04,2020-06-11,2671.07,0.00,286.19,2671.07,2020-06-04,Cash,Paid
11190,23939,2021-08-13,2021-08-20,714.61,0.00,76.57,0.00,,Cash,Overdue
11191,15366,2024-03-11,2024-03-18,2740.84,0.00,293.66,0.00,,Corporate Account,Pending
11192,4179,2021-03-28,2021-04-04,4720.67,0.00,505.79,4720.67,2021-03-31,Cash,Paid
11193,9000,2020-01-26,2020-02-02,3058.34,0.00,327.68,3058.34,2020-01-26,Cash,Paid
11194,21971,2020-04-26,2020-05-03,2137.43,0.00,229.01,2137.43,2020-05-01,Cash,Paid
11195,15616,2020-07-10,2020-07-17,747.96,0.00,80.14,747.96,2020-07-10,Cash,Paid
11196,19481,2020-04-24,2020-05-01,5250.32,0.00,562.53,0.00,,Cash,Pending
11197,1203,2020-08-16,2020-08-23,5223.79,0.00,559.69,0.00,,Cash,Pending
11198,18229,2022-02-26,2022-03-05,3039.99,478.99,325.71,0.00,,Cash,Overdue
11199,22344,2024-12-08,2024-12-15,1819.35,406.11,194.93,1819.35,2024-12-09,Credit Card,Paid
11200,635,2023-06-20,2023-06-27,1568.66,0.00,168.07,1568.66,2023-06-21,Bank Transfer,Paid
11201,2356,2020-07-11,2020-07-18,1081.63,0.00,115.89,1081.63,2020-07-11,Credit Card,Paid
11202,3289,2024-05-20,2024-05-27,2958.55,0.00,316.99,2958.55,2024-05-25,Cash,Paid
11203,854,2025-01-08,2025-01-15,407.28,0.00,43.64,407.28,2025-01-11,Credit Card,Paid
11204,19579,2020-12-20,2020-12-27,6669.87,0.00,714.63,6669.87,2020-12-20,Cash,Paid
11205,24430,2023-01-03,2023-01-10,1354.73,213.45,145.15,0.00,,Credit Card,Pending
11206,19306,2021-09-22,2021-09-29,413.32,65.12,44.28,413.32,2021-09-24,Credit Card,Paid
11207,17244,2025-04-04,2025-04-11,648.27,0.00,69.46,648.27,2025-04-05,Corporate Account,Paid
11208,15885,2022-08-15,2022-08-22,1363.10,0.00,146.05,1363.10,2022-08-17,Bank Transfer,Paid
11209,8724,2020-02-21,2020-02-28,1471.04,0.00,157.61,1471.04,2020-02-25,Credit Card,Paid
11210,6886,2023-12-03,2023-12-10,1332.95,0.00,142.82,1332.95,2023-12-08,Credit Card,Paid
11211,703,2025-08-12,2025-08-19,582.88,27.39,62.45,582.88,2025-08-16,Credit Card,Paid
11212,3402,2021-10-14,2021-10-21,742.46,34.89,79.55,742.46,2021-10-16,Corporate Account,Paid
11213,3941,2022-09-07,2022-09-14,1830.47,0.00,196.12,0.00,,Cash,Pending
11214,21772,2020-12-03,2020-12-10,981.58,0.00,105.17,981.58,2020-12-08,Credit Card,Paid
11215,20370,2020-01-10,2020-01-17,2635.67,123.86,282.39,2635.67,2020-01-10,Bank Transfer,Paid
11216,4054,2023-10-20,2023-10-27,2110.09,0.00,226.08,2110.09,2023-10-21,Cash,Paid
11217,3202,2021-11-28,2021-12-05,1279.88,0.00,137.13,0.00,,Credit Card,Pending
11218,19691,2023-08-11,2023-08-18,1797.11,0.00,192.55,1797.11,2023-08-11,Credit Card,Paid
11219,16746,2020-04-08,2020-04-15,1578.10,0.00,169.08,0.00,,Bank Transfer,Pending
11220,14226,2021-03-02,2021-03-09,1459.10,0.00,156.33,1459.10,2021-03-07,Corporate Account,Paid
11221,11172,2020-11-06,2020-11-13,990.70,0.00,106.15,990.70,2020-11-06,Corporate Account,Paid
11222,11887,2023-07-23,2023-07-30,4948.89,0.00,530.24,4948.89,2023-07-25,Credit Card,Paid
11223,3436,2020-04-07,2020-04-14,506.08,0.00,54.22,0.00,,Bank Transfer,Overdue
11224,16675,2023-10-06,2023-10-13,2787.38,130.99,298.65,2787.38,2023-10-07,Corporate Account,Paid
11225,7974,2020-10-03,2020-10-10,3471.50,344.40,371.95,3471.50,2020-10-04,Corporate Account,Paid
11226,15994,2022-01-27,2022-02-03,5296.26,0.00,567.46,0.00,,Bank Transfer,Overdue
11227,17878,2022-02-24,2022-03-03,1974.29,0.00,211.53,0.00,,Corporate Account,Pending
11228,6675,2023-11-17,2023-11-24,1291.87,0.00,138.41,1291.87,2023-11-19,Credit Card,Paid
11229,6066,2025-05-15,2025-05-22,2712.60,0.00,290.64,2712.60,2025-05-16,Corporate Account,Paid
11230,20455,2025-09-27,2025-10-04,777.67,0.00,83.32,777.67,2025-09-29,Credit Card,Paid
11231,5648,2022-11-11,2022-11-18,491.20,0.00,52.63,491.20,2022-11-16,Corporate Account,Paid
11232,15581,2020-07-18,2020-07-25,811.01,0.00,86.89,811.01,2020-07-23,Cash,Paid
11233,2513,2020-08-14,2020-08-21,796.02,0.00,85.29,796.02,2020-08-19,Credit Card,Paid
11234,11246,2024-10-07,2024-10-14,3715.98,0.00,398.14,3715.98,2024-10-12,Corporate Account,Paid
11235,24959,2023-01-13,2023-01-20,5098.06,0.00,546.22,5098.06,2023-01-18,Bank Transfer,Paid
11236,321,2022-06-17,2022-06-24,1825.21,0.00,195.56,1825.21,2022-06-22,Cash,Paid
11237,14306,2020-04-18,2020-04-25,701.50,0.00,75.16,0.00,,Bank Transfer,Pending
11238,5960,2021-07-12,2021-07-19,4678.72,219.86,501.29,0.00,,Corporate Account,Pending
11239,15139,2025-09-07,2025-09-14,1836.84,0.00,196.80,1836.84,2025-09-09,Corporate Account,Paid
11240,14109,2021-05-14,2021-05-21,4489.17,210.96,480.98,4489.17,2021-05-15,Bank Transfer,Paid
11241,8891,2020-01-06,2020-01-13,3274.82,0.00,350.87,3274.82,2020-01-08,Corporate Account,Paid
11242,19016,2022-10-28,2022-11-04,3168.14,0.00,339.44,3168.14,2022-11-02,Credit Card,Paid
11243,20532,2022-02-28,2022-03-07,2117.14,0.00,226.84,2117.14,2022-03-03,Credit Card,Paid
11244,7613,2023-03-04,2023-03-11,286.96,0.00,30.75,286.96,2023-03-06,Corporate Account,Paid
11245,4058,2020-01-24,2020-01-31,768.10,76.20,82.30,768.10,2020-01-28,Corporate Account,Paid
11246,18063,2024-03-27,2024-04-03,2113.30,0.00,226.43,2113.30,2024-03-28,Cash,Paid
11247,2902,2020-12-28,2021-01-04,2742.55,128.88,293.84,2742.55,2020-12-31,Credit Card,Paid
11248,18047,2020-06-26,2020-07-03,1214.57,0.00,130.13,1214.57,2020-07-01,Corporate Account,Paid
11249,13541,2025-11-28,2025-12-05,3734.40,0.00,400.11,3734.40,2025-11-29,Credit Card,Paid
11250,21213,2021-06-19,2021-06-26,775.13,76.90,83.05,0.00,,Cash,Overdue
11251,13736,2021-04-03,2021-04-10,1914.72,89.98,205.15,1914.72,2021-04-06,Bank Transfer,Paid
11252,4979,2022-12-08,2022-12-15,1324.05,0.00,141.86,1324.05,2022-12-11,Credit Card,Paid
11253,5450,2024-09-02,2024-09-09,3500.92,164.52,375.10,3500.92,2024-09-06,Credit Card,Paid
11254,24877,2024-02-21,2024-02-28,3245.95,0.00,347.78,3245.95,2024-02-24,Bank Transfer,Paid
11255,20863,2020-06-01,2020-06-08,1287.36,0.00,137.93,0.00,,Corporate Account,Overdue
11256,20807,2021-06-25,2021-07-02,1957.83,0.00,209.77,0.00,,Credit Card,Pending
11257,10975,2023-11-19,2023-11-26,6660.67,0.00,713.64,6660.67,2023-11-21,Corporate Account,Paid
11258,11525,2022-07-04,2022-07-11,2254.90,0.00,241.60,0.00,,Bank Transfer,Pending
11259,1963,2025-07-22,2025-07-29,2258.92,0.00,242.03,2258.92,2025-07-25,Credit Card,Paid
11260,24028,2025-05-23,2025-05-30,2270.42,0.00,243.26,2270.42,2025-05-25,Bank Transfer,Paid
11261,12949,2021-08-16,2021-08-23,2109.69,99.14,226.04,2109.69,2021-08-19,Bank Transfer,Paid
11262,3164,2023-07-11,2023-07-18,1288.68,127.85,138.07,1288.68,2023-07-15,Bank Transfer,Paid
11263,443,2025-05-01,2025-05-08,606.86,0.00,65.02,606.86,2025-05-01,Bank Transfer,Paid
11264,10173,2024-08-25,2024-09-01,2701.81,0.00,289.48,2701.81,2024-08-25,Corporate Account,Paid
11265,11773,2025-05-09,2025-05-16,5513.76,0.00,590.76,5513.76,2025-05-12,Corporate Account,Paid
11266,3544,2024-11-04,2024-11-11,1465.25,68.86,156.99,1465.25,2024-11-08,Corporate Account,Paid
11267,17865,2024-02-24,2024-03-02,2393.22,237.42,256.42,0.00,,Corporate Account,Pending
11268,12340,2021-03-02,2021-03-09,3502.47,164.59,375.27,3502.47,2021-03-07,Cash,Paid
11269,11689,2024-05-18,2024-05-25,2308.81,0.00,247.37,0.00,,Credit Card,Pending
11270,23520,2021-11-10,2021-11-17,1537.46,0.00,164.73,0.00,,Cash,Pending
11271,3669,2020-05-21,2020-05-28,1422.14,0.00,152.37,1422.14,2020-05-23,Bank Transfer,Paid
11272,17536,2022-12-09,2022-12-16,2057.43,0.00,220.44,2057.43,2022-12-09,Cash,Paid
11273,13176,2025-08-12,2025-08-19,935.27,0.00,100.21,935.27,2025-08-12,Bank Transfer,Paid
11274,8613,2022-08-28,2022-09-04,904.02,42.48,96.86,904.02,2022-08-29,Cash,Paid
11275,7197,2024-10-07,2024-10-14,945.32,0.00,101.28,945.32,2024-10-11,Cash,Paid
11276,13084,2025-03-18,2025-03-25,1005.90,0.00,107.78,1005.90,2025-03-20,Bank Transfer,Paid
11277,12235,2024-11-19,2024-11-26,1714.00,80.55,183.64,1714.00,2024-11-22,Cash,Paid
11278,3341,2022-04-28,2022-05-05,843.25,39.63,90.35,843.25,2022-05-01,Credit Card,Paid
11279,23013,2023-04-10,2023-04-17,494.76,77.96,53.01,494.76,2023-04-14,Bank Transfer,Paid
11280,14309,2025-08-03,2025-08-10,927.29,91.99,99.35,927.29,2025-08-03,Bank Transfer,Paid
11281,3052,2024-06-19,2024-06-26,3145.44,0.00,337.01,3145.44,2024-06-23,Bank Transfer,Paid
11282,9964,2020-01-27,2020-02-03,708.37,0.00,75.90,708.37,2020-01-31,Corporate Account,Paid
11283,16200,2022-02-14,2022-02-21,1275.91,0.00,136.70,1275.91,2022-02-17,Bank Transfer,Paid
11284,22720,2023-08-12,2023-08-19,2944.49,0.00,315.48,2944.49,2023-08-17,Cash,Paid
11285,2073,2024-04-25,2024-05-02,2814.66,0.00,301.57,2814.66,2024-04-26,Bank Transfer,Paid
11286,4974,2023-10-13,2023-10-20,769.03,0.00,82.40,769.03,2023-10-15,Cash,Paid
11287,20683,2021-01-22,2021-01-29,832.17,82.56,89.16,832.17,2021-01-24,Bank Transfer,Paid
11288,12178,2022-11-26,2022-12-03,1197.03,56.25,128.25,1197.03,2022-11-29,Credit Card,Paid
11289,9778,2020-01-17,2020-01-24,2210.56,0.00,236.85,2210.56,2020-01-20,Credit Card,Paid
11290,7222,2025-08-23,2025-08-30,2533.19,251.31,271.41,2533.19,2025-08-24,Credit Card,Paid
11291,2864,2024-10-23,2024-10-30,1878.39,0.00,201.26,0.00,,Cash,Pending
11292,5297,2021-09-19,2021-09-26,1901.42,0.00,203.72,1901.42,2021-09-19,Credit Card,Paid
11293,7447,2022-01-15,2022-01-22,840.76,0.00,90.08,840.76,2022-01-16,Credit Card,Paid
11294,9774,2024-02-23,2024-03-01,270.27,26.81,28.96,0.00,,Corporate Account,Pending
11295,16462,2025-08-05,2025-08-12,5591.56,0.00,599.10,5591.56,2025-08-10,Bank Transfer,Paid
11296,14286,2025-12-10,2025-12-17,1408.04,66.17,150.86,1408.04,2025-12-14,Corporate Account,Paid
11297,12628,2022-09-08,2022-09-15,2859.73,0.00,306.40,2859.73,2022-09-13,Cash,Paid
11298,15151,2025-12-01,2025-12-08,842.24,0.00,90.24,0.00,,Corporate Account,Pending
11299,8692,2020-04-12,2020-04-19,3767.11,0.00,403.62,3767.11,2020-04-16,Credit Card,Paid
11300,14139,2024-12-17,2024-12-24,689.34,0.00,73.86,689.34,2024-12-17,Corporate Account,Paid
11301,9883,2022-09-25,2022-10-02,1921.75,0.00,205.90,1921.75,2022-09-26,Bank Transfer,Paid
11302,3977,2025-08-02,2025-08-09,1343.81,0.00,143.98,1343.81,2025-08-02,Corporate Account,Paid
11303,2565,2022-02-07,2022-02-14,1357.88,0.00,145.49,1357.88,2022-02-09,Bank Transfer,Paid
11304,18041,2024-11-05,2024-11-12,2474.42,0.00,265.12,2474.42,2024-11-10,Corporate Account,Paid
11305,16014,2022-05-13,2022-05-20,1115.46,52.42,119.51,1115.46,2022-05-16,Bank Transfer,Paid
11306,4467,2023-07-06,2023-07-13,1373.34,0.00,147.14,1373.34,2023-07-08,Credit Card,Paid
11307,14274,2023-06-27,2023-07-04,1957.78,308.47,209.76,1957.78,2023-07-02,Bank Transfer,Paid
11308,2054,2021-09-01,2021-09-08,781.28,36.71,83.71,781.28,2021-09-02,Corporate Account,Paid
11309,13775,2024-01-16,2024-01-23,6301.28,0.00,675.14,6301.28,2024-01-19,Bank Transfer,Paid
11310,3117,2023-11-24,2023-12-01,1045.78,0.00,112.05,1045.78,2023-11-29,Corporate Account,Paid
11311,21719,2025-10-06,2025-10-13,779.54,0.00,83.52,779.54,2025-10-09,Corporate Account,Paid
11312,24474,2022-01-24,2022-01-31,1913.55,189.84,205.02,0.00,,Credit Card,Overdue
11313,1837,2023-06-05,2023-06-12,4042.03,400.99,433.07,0.00,,Credit Card,Pending
11314,12679,2025-05-23,2025-05-30,3110.21,0.00,333.24,3110.21,2025-05-23,Credit Card,Paid
11315,22663,2020-12-25,2021-01-01,3811.78,179.12,408.40,3811.78,2020-12-27,Corporate Account,Paid
11316,24453,2025-09-19,2025-09-26,2659.87,0.00,284.99,2659.87,2025-09-23,Corporate Account,Paid
11317,13292,2021-10-05,2021-10-12,7107.95,0.00,761.57,7107.95,2021-10-06,Credit Card,Paid
11318,20806,2025-02-03,2025-02-10,1065.27,105.68,114.14,1065.27,2025-02-03,Credit Card,Paid
11319,7039,2024-12-22,2024-12-29,1090.65,0.00,116.86,1090.65,2024-12-27,Bank Transfer,Paid
11320,802,2024-07-03,2024-07-10,3254.71,0.00,348.72,3254.71,2024-07-03,Bank Transfer,Paid
11321,8488,2023-02-21,2023-02-28,3264.97,0.00,349.82,3264.97,2023-02-26,Cash,Paid
11322,22958,2020-01-25,2020-02-01,2168.88,101.92,232.38,0.00,,Corporate Account,Pending
11323,6110,2021-07-07,2021-07-14,5492.07,0.00,588.44,5492.07,2021-07-08,Bank Transfer,Paid
11324,4567,2025-05-07,2025-05-14,672.36,0.00,72.04,672.36,2025-05-08,Credit Card,Paid
11325,16237,2024-07-11,2024-07-18,3772.26,0.00,404.17,3772.26,2024-07-14,Credit Card,Paid
11326,18798,2021-05-26,2021-06-02,3332.71,525.11,357.08,3332.71,2021-05-30,Credit Card,Paid
11327,22918,2025-10-08,2025-10-15,4797.40,225.44,514.01,4797.40,2025-10-09,Corporate Account,Paid
11328,7653,2020-09-02,2020-09-09,3198.68,150.31,342.72,3198.68,2020-09-02,Credit Card,Paid
11329,9021,2025-02-08,2025-02-15,3516.03,165.23,376.72,0.00,,Corporate Account,Pending
11330,4355,2024-08-10,2024-08-17,465.99,21.90,49.93,465.99,2024-08-13,Corporate Account,Paid
11331,22591,2023-06-06,2023-06-13,3242.69,0.00,347.43,3242.69,2023-06-07,Bank Transfer,Paid
11332,22943,2021-11-20,2021-11-27,2326.99,0.00,249.32,2326.99,2021-11-23,Cash,Paid
11333,2278,2022-01-17,2022-01-24,5058.26,501.81,541.96,5058.26,2022-01-20,Bank Transfer,Paid
11334,3019,2021-07-15,2021-07-22,3020.59,475.93,323.63,0.00,,Credit Card,Overdue
11335,8746,2021-07-01,2021-07-08,2360.23,234.15,252.88,2360.23,2021-07-03,Bank Transfer,Paid
11336,12132,2025-09-09,2025-09-16,2099.81,0.00,224.98,2099.81,2025-09-13,Corporate Account,Paid
11337,16842,2023-08-24,2023-08-31,2487.69,0.00,266.54,2487.69,2023-08-25,Corporate Account,Paid
11338,9669,2024-12-06,2024-12-13,1426.00,224.68,152.79,1426.00,2024-12-08,Bank Transfer,Paid
11339,8269,2020-01-22,2020-01-29,4723.56,0.00,506.10,4723.56,2020-01-27,Credit Card,Paid
11340,16599,2024-06-27,2024-07-04,1288.17,0.00,138.02,1288.17,2024-07-02,Corporate Account,Paid
11341,24402,2020-07-26,2020-08-02,214.24,33.76,22.95,0.00,,Bank Transfer,Pending
11342,23258,2022-03-17,2022-03-24,1277.15,0.00,136.84,1277.15,2022-03-21,Credit Card,Paid
11343,15518,2021-11-26,2021-12-03,4354.42,0.00,466.54,4354.42,2021-11-30,Bank Transfer,Paid
11344,641,2023-01-18,2023-01-25,607.45,0.00,65.08,607.45,2023-01-20,Corporate Account,Paid
11345,18222,2024-01-12,2024-01-19,2836.37,0.00,303.90,2836.37,2024-01-15,Corporate Account,Paid
11346,17035,2025-05-03,2025-05-10,4105.35,0.00,439.86,0.00,,Cash,Pending
11347,15133,2021-05-07,2021-05-14,2294.66,0.00,245.86,2294.66,2021-05-09,Bank Transfer,Paid
11348,23653,2025-02-23,2025-03-02,2740.62,0.00,293.64,0.00,,Corporate Account,Pending
11349,20002,2024-08-23,2024-08-30,783.60,0.00,83.96,783.60,2024-08-28,Bank Transfer,Paid
11350,11383,2025-07-10,2025-07-17,3994.95,0.00,428.03,3994.95,2025-07-15,Cash,Paid
11351,16496,2020-11-05,2020-11-12,4747.99,0.00,508.71,0.00,,Corporate Account,Overdue
11352,21145,2022-03-01,2022-03-08,878.90,0.00,94.17,878.90,2022-03-02,Bank Transfer,Paid
11353,22731,2025-12-09,2025-12-16,1855.70,87.20,198.82,1855.70,2025-12-09,Bank Transfer,Paid
11354,18836,2020-07-12,2020-07-19,897.65,0.00,96.18,897.65,2020-07-12,Credit Card,Paid
11355,14365,2025-09-13,2025-09-20,5579.96,0.00,597.85,5579.96,2025-09-15,Cash,Paid
11356,14691,2021-03-04,2021-03-11,1953.73,0.00,209.33,0.00,,Credit Card,Pending
11357,23778,2023-05-06,2023-05-13,815.36,0.00,87.36,815.36,2023-05-09,Credit Card,Paid
11358,17816,2021-01-06,2021-01-13,1295.22,60.87,138.77,1295.22,2021-01-07,Bank Transfer,Paid
11359,3225,2024-04-24,2024-05-01,3202.76,0.00,343.15,3202.76,2024-04-27,Corporate Account,Paid
11360,8,2023-12-14,2023-12-21,6167.75,0.00,660.83,6167.75,2023-12-19,Bank Transfer,Paid
11361,15675,2024-08-24,2024-08-31,1617.25,76.00,173.28,1617.25,2024-08-28,Credit Card,Paid
11362,13569,2022-04-24,2022-05-01,575.52,0.00,61.66,0.00,,Cash,Pending
11363,10132,2020-04-03,2020-04-10,1849.80,183.51,198.19,1849.80,2020-04-03,Cash,Paid
11364,2990,2023-08-09,2023-08-16,1425.43,0.00,152.73,1425.43,2023-08-10,Credit Card,Paid
11365,13033,2022-10-09,2022-10-16,918.68,43.17,98.43,918.68,2022-10-14,Bank Transfer,Paid
11366,21349,2022-12-14,2022-12-21,2157.94,214.08,231.21,2157.94,2022-12-15,Cash,Paid
11367,4242,2025-07-06,2025-07-13,725.78,0.00,77.76,725.78,2025-07-07,Cash,Paid
11368,5036,2023-02-06,2023-02-13,3768.06,0.00,403.72,3768.06,2023-02-08,Credit Card,Paid
11369,10898,2022-08-21,2022-08-28,2868.06,0.00,307.29,2868.06,2022-08-23,Cash,Paid
11370,19974,2020-07-23,2020-07-30,1741.75,0.00,186.62,1741.75,2020-07-24,Corporate Account,Paid
11371,13485,2020-10-06,2020-10-13,1813.28,179.89,194.28,1813.28,2020-10-10,Cash,Paid
11372,11801,2021-03-20,2021-03-27,3230.43,320.48,346.12,3230.43,2021-03-20,Bank Transfer,Paid
11373,14598,2021-11-13,2021-11-20,3403.35,0.00,364.64,3403.35,2021-11-16,Bank Transfer,Paid
11374,16335,2023-12-28,2024-01-04,4235.62,0.00,453.82,0.00,,Corporate Account,Pending
11375,3792,2022-03-26,2022-04-02,4908.37,0.00,525.90,4908.37,2022-03-27,Credit Card,Paid
11376,21542,2022-02-18,2022-02-25,892.46,0.00,95.62,892.46,2022-02-20,Credit Card,Paid
11377,13158,2021-03-16,2021-03-23,1652.78,0.00,177.08,1652.78,2021-03-20,Cash,Paid
11378,5167,2021-11-02,2021-11-09,5416.68,0.00,580.36,0.00,,Credit Card,Pending
11379,12520,2021-06-06,2021-06-13,3215.73,506.68,344.54,3215.73,2021-06-07,Corporate Account,Paid
11380,645,2024-06-27,2024-07-04,1058.51,0.00,113.41,1058.51,2024-06-29,Corporate Account,Paid
11381,20997,2025-12-27,2026-01-03,758.25,75.22,81.24,758.25,2025-12-29,Corporate Account,Paid
11382,12302,2025-03-12,2025-03-19,2362.35,372.22,253.11,0.00,,Bank Transfer,Pending
11383,20711,2025-09-26,2025-10-03,1060.45,0.00,113.62,1060.45,2025-10-01,Credit Card,Paid
11384,9366,2023-01-24,2023-01-31,357.64,56.35,38.32,357.64,2023-01-28,Cash,Paid
11385,8300,2024-09-17,2024-09-24,1281.57,127.14,137.31,1281.57,2024-09-19,Corporate Account,Paid
11386,575,2021-05-22,2021-05-29,2419.40,0.00,259.22,2419.40,2021-05-26,Bank Transfer,Paid
11387,13758,2020-04-15,2020-04-22,1740.64,0.00,186.50,0.00,,Credit Card,Pending
11388,12261,2022-05-19,2022-05-26,980.95,97.32,105.10,980.95,2022-05-24,Bank Transfer,Paid
11389,3548,2022-07-23,2022-07-30,4488.92,0.00,480.96,4488.92,2022-07-26,Bank Transfer,Paid
11390,19580,2020-02-18,2020-02-25,428.61,0.00,45.92,428.61,2020-02-18,Cash,Paid
11391,12313,2020-12-12,2020-12-19,1632.07,0.00,174.86,1632.07,2020-12-14,Corporate Account,Paid
11392,1205,2020-09-27,2020-10-04,934.37,43.91,100.11,934.37,2020-09-30,Credit Card,Paid
11393,3188,2024-06-19,2024-06-26,2019.15,0.00,216.34,2019.15,2024-06-19,Corporate Account,Paid
11394,21972,2023-12-22,2023-12-29,2754.75,0.00,295.15,2754.75,2023-12-27,Corporate Account,Paid
11395,16621,2022-12-03,2022-12-10,2659.17,0.00,284.91,2659.17,2022-12-08,Corporate Account,Paid
11396,2207,2023-09-10,2023-09-17,1515.84,0.00,162.41,1515.84,2023-09-13,Credit Card,Paid
11397,7380,2024-03-20,2024-03-27,1277.02,0.00,136.82,0.00,,Bank Transfer,Pending
11398,17033,2023-12-28,2024-01-04,1236.36,0.00,132.47,1236.36,2024-01-01,Credit Card,Paid
11399,1913,2021-09-28,2021-10-05,793.58,0.00,85.03,793.58,2021-09-30,Cash,Paid
11400,23589,2022-03-14,2022-03-21,3167.77,0.00,339.40,3167.77,2022-03-16,Corporate Account,Paid
11401,5096,2025-07-12,2025-07-19,3790.82,0.00,406.16,3790.82,2025-07-17,Bank Transfer,Paid
11402,8890,2025-12-27,2026-01-03,328.38,0.00,35.18,328.38,2026-01-01,Cash,Paid
11403,15613,2020-02-05,2020-02-12,1135.64,0.00,121.68,1135.64,2020-02-06,Corporate Account,Paid
11404,4686,2024-12-24,2024-12-31,1763.58,0.00,188.96,1763.58,2024-12-26,Credit Card,Paid
