GuestID,ServiceID,Rating,Comments,FeedbackDate
497,6,4,Very good service,2023-09-01
1269,9,1,Extremely disappointed,2022-09-17
2419,6,4,Nice experience,2021-04-22
2555,15,4,Good value,2025-06-07
1971,1,5,Highly recommend!,2025-01-20
2617,15,5,Outstanding experience!,2022-07-27
1755,2,5,Perfect stay!,2023-07-30
2507,1,4,Nice experience,2024-10-03
1708,14,3,Average stay,2021-04-08
1958,14,4,Very good service,2025-07-29
2024,6,3,Fair experience,2024-12-08
1498,6,3,Could be better,2023-01-25
1993,9,3,Average stay,2021-12-29
505,6,5,Outstanding experience!,2020-05-08
2444,10,2,Poor service,2023-02-09
33,4,2,Poor service,2021-11-07
1722,2,3,Fair experience,2022-11-15
1484,15,4,Very good service,2022-01-29
2833,6,5,Amazing staff!,2025-12-13
2646,11,3,Okay service,2023-09-12
1418,5,4,Good value,2023-11-08
30,11,3,Fair experience,2021-08-29
512,6,3,Okay service,2024-05-05
2543,7,3,Decent hotel,2021-06-16
157,3,5,Highly recommend!,2025-11-02
1107,2,4,Friendly staff,2024-06-15
2489,11,5,Highly recommend!,2024-02-22
2420,12,2,Disappointing,2022-11-16
1355,7,4,Good value,2024-03-06
2481,14,4,Very good service,2020-10-24
53,9,5,Perfect stay!,2023-04-30
1814,10,4,Very good service,2020-11-23
2598,9,4,Friendly staff,2025-08-23
1671,2,5,Outstanding experience!,2020-01-16
475,9,4,Great hotel!,2021-01-28
594,3,4,Good value,2021-09-26
2640,4,3,Fair experience,2024-05-15
1915,8,4,Friendly staff,2023-12-29
1748,8,3,Decent hotel,2022-04-17
986,5,5,Perfect stay!,2021-03-31
2925,3,4,Good value,2025-12-15
2136,8,2,Below expectations,2022-01-02
1418,2,2,Not satisfied,2020-01-14
874,10,5,Highly recommend!,2024-09-23
2853,13,2,Needs improvement,2025-03-09
2346,15,4,Very good service,2021-10-29
765,10,3,Could be better,2022-02-15
2932,9,5,Excellent service!,2023-01-05
1209,6,4,Friendly staff,2020-12-14
603,15,4,Great hotel!,2020-02-01
1094,15,2,Disappointing,2021-07-08
1593,15,3,Decent hotel,2020-04-23
2058,15,4,Nice experience,2022-11-17
1510,13,5,Excellent service!,2023-07-02
1700,5,3,Average stay,2024-07-01
438,13,3,Fair experience,2022-11-02
1952,6,5,Excellent service!,2024-08-03
2768,14,3,Okay service,2020-06-18
2195,3,2,Needs improvement,2023-04-20
2010,3,5,Highly recommend!,2024-07-07
1249,8,5,Highly recommend!,2025-08-16
1702,15,4,Nice experience,2024-08-10
1228,4,4,Very good service,2025-09-01
1930,2,4,Great hotel!,2024-07-09
2882,6,5,Outstanding experience!,2020-05-12
498,8,3,Could be better,2023-12-31
1184,15,5,Amazing staff!,2023-03-02
2609,13,4,Very good service,2021-11-12
2066,11,3,Okay service,2021-07-03
2807,7,3,Could be better,2025-04-18
2490,7,5,Perfect stay!,2025-03-23
2406,1,4,Friendly staff,2025-09-27
2053,2,4,Friendly staff,2023-08-18
900,2,2,Needs improvement,2024-06-03
2007,2,3,Fair experience,2020-08-31
882,8,5,Outstanding experience!,2024-04-09
1700,2,5,Excellent service!,2023-03-08
2883,1,5,Highly recommend!,2025-12-24
89,7,4,Very good service,2021-06-27
449,13,4,Good value,2023-03-30
423,13,5,Excellent service!,2023-12-07
1713,5,2,Disappointing,2025-01-29
1479,8,4,Good value,2022-10-18
1131,6,2,Not satisfied,2024-05-22
2482,1,3,Average stay,2024-01-29
2545,7,3,Fair experience,2022-09-13
2138,3,4,Friendly staff,2025-01-21
1111,12,4,Very good service,2025-05-09
1268,14,3,Decent hotel,2022-03-27
1049,3,5,Perfect stay!,2020-03-08
2250,2,2,Below expectations,2022-05-29
59,7,5,Highly recommend!,2022-01-06
1484,4,5,Highly recommend!,2023-06-16
561,7,4,Great hotel!,2023-09-21
2287,13,3,Average stay,2024-05-06
2328,10,5,Excellent service!,2022-01-29
1862,7,4,Good value,2022-05-12
2415,9,4,Nice experience,2023-12-29
783,15,4,Nice experience,2021-07-20
2011,2,4,Very good service,2022-10-15
2872,8,3,Okay service,2022-02-25
416,2,5,Perfect stay!,2023-07-29
20,10,3,Average stay,2025-09-09
868,7,4,Friendly staff,2024-04-01
1313,14,2,Not satisfied,2022-12-13
2171,5,1,Would not recommend,2024-07-07
272,5,2,Not satisfied,2023-10-05
273,9,4,Great hotel!,2020-10-18
832,8,5,Outstanding experience!,2024-09-12
118,14,4,Nice experience,2025-12-20
2287,8,5,Outstanding experience!,2025-09-08
2616,5,4,Good value,2024-02-10
936,9,4,Nice experience,2022-03-12
195,15,5,Outstanding experience!,2020-11-25
1949,11,5,Perfect stay!,2023-05-12
826,14,4,Good value,2022-02-09
1788,13,3,Decent hotel,2024-11-22
746,4,3,Average stay,2023-03-02
1843,1,5,Excellent service!,2025-09-23
960,4,3,Average stay,2025-06-20
2634,9,4,Very good service,2025-05-01
25,12,1,Very poor,2024-05-13
2824,10,3,Average stay,2023-09-01
2944,9,5,Perfect stay!,2024-11-04
696,4,4,Good value,2021-03-09
2187,6,5,Highly recommend!,2025-07-20
2045,10,4,Friendly staff,2024-09-15
2047,7,5,Excellent service!,2020-05-09
792,13,3,Decent hotel,2022-08-18
2191,5,2,Not satisfied,2020-07-29
1716,3,4,Good value,2024-01-01
2865,9,4,Nice experience,2025-06-15
2867,3,4,Good value,2025-02-17
2594,4,4,Friendly staff,2021-06-08
2062,7,5,Amazing staff!,2022-06-13
644,10,4,Good value,2025-05-16
592,10,5,Excellent service!,2024-08-18
991,10,3,Fair experience,2020-06-21
2415,5,3,Decent hotel,2025-11-27
359,1,5,Outstanding experience!,2023-08-22
1650,11,5,Outstanding experience!,2022-04-02
1988,2,3,Average stay,2022-08-18
2097,9,4,Good value,2023-10-12
2917,4,1,Would not recommend,2025-05-19
1565,9,4,Nice experience,2021-06-25
1060,9,4,Great hotel!,2021-05-30
1303,2,2,Not satisfied,2021-01-08
520,15,5,Outstanding experience!,2024-01-12
338,15,5,Outstanding experience!,2025-11-11
1912,9,4,Great hotel!,2022-01-29
1490,13,4,Good value,2023-08-09
2169,9,1,Awful service,2024-10-10
1645,2,3,Decent hotel,2025-06-16
1590,12,4,Very good service,2023-03-24
1643,6,4,Nice experience,2025-02-14
931,10,3,Decent hotel,2025-02-12
2380,4,4,Great hotel!,2023-09-20
350,2,2,Disappointing,2022-08-25
1846,9,5,Amazing staff!,2023-08-12
678,9,4,Friendly staff,2022-02-19
2583,15,4,Very good service,2025-07-22
2201,6,4,Nice experience,2023-03-17
1933,14,3,Decent hotel,2022-06-27
2545,7,5,Highly recommend!,2021-04-14
1343,10,3,Average stay,2023-06-09
2530,14,1,Terrible experience,2020-01-08
2024,4,4,Friendly staff,2022-11-19
2273,12,5,Outstanding experience!,2021-10-23
543,5,4,Great hotel!,2025-08-16
2756,6,2,Not satisfied,2020-07-26
287,8,4,Friendly staff,2023-04-06
2605,9,3,Okay service,2025-11-03
2514,5,5,Amazing staff!,2023-03-16
2682,7,2,Poor service,2022-06-01
311,11,4,Very good service,2020-01-02
958,11,5,Highly recommend!,2021-09-21
1663,8,2,Below expectations,2022-08-25
871,14,3,Okay service,2022-07-18
1089,13,2,Not satisfied,2020-01-27
860,14,4,Nice experience,2020-06-14
1624,6,3,Could be better,2025-02-18
1139,12,4,Great hotel!,2022-09-06
347,13,3,Could be better,2020-06-25
1382,9,4,Great hotel!,2022-10-20
1828,2,2,Not satisfied,2021-09-29
219,1,5,Highly recommend!,2020-08-10
2719,14,5,Excellent service!,2025-03-20
2132,10,4,Very good service,2020-07-27
1533,9,5,Perfect stay!,2020-10-01
453,13,4,Nice experience,2025-07-24
1559,7,5,Outstanding experience!,2022-07-14
2049,7,3,Average stay,2023-02-17
2670,7,5,Excellent service!,2024-08-01
2745,6,4,Good value,2025-07-09
1540,5,4,Very good service,2020-02-03
589,6,4,Nice experience,2025-11-10
2914,4,4,Friendly staff,2025-05-20
200,3,4,Friendly staff,2020-12-08
407,3,1,Extremely disappointed,2025-03-13
517,1,4,Friendly staff,2021-09-26
999,7,4,Great hotel!,2024-08-05
1839,7,5,Highly recommend!,2020-09-17
485,12,4,Good value,2024-05-25
286,6,3,Fair experience,2021-09-01
2873,7,5,Amazing staff!,2024-11-17
2572,12,5,Outstanding experience!,2021-02-12
2546,1,4,Friendly staff,2024-03-19
2982,2,2,Needs improvement,2024-05-15
2370,8,5,Outstanding experience!,2021-07-18
1823,1,3,Okay service,2025-08-11
2811,7,5,Amazing staff!,2022-11-05
2373,8,4,Very good service,2022-05-28
1987,11,5,Highly recommend!,2023-02-24
826,5,3,Decent hotel,2020-04-14
1924,13,4,Nice experience,2025-08-02
2803,3,3,Average stay,2023-02-25
402,4,4,Good value,2022-06-16
2415,14,4,Nice experience,2021-07-04
328,8,4,Friendly staff,2024-11-01
822,15,5,Amazing staff!,2020-12-03
447,8,1,Terrible experience,2020-01-07
2862,15,3,Average stay,2024-08-21
458,8,5,Perfect stay!,2024-11-11
2807,3,3,Fair experience,2025-11-09
204,5,5,Excellent service!,2023-03-15
2721,9,4,Nice experience,2025-12-19
678,1,4,Great hotel!,2023-12-10
1928,13,3,Fair experience,2022-01-04
797,5,5,Perfect stay!,2021-11-02
1661,10,3,Fair experience,2025-03-15
588,13,4,Nice experience,2025-12-01
1331,1,4,Great hotel!,2025-04-06
371,14,5,Excellent service!,2021-11-17
1617,13,4,Great hotel!,2024-03-14
1089,3,5,Perfect stay!,2025-12-10
2837,5,4,Very good service,2025-05-11
2563,10,4,Very good service,2022-02-24
1198,11,3,Decent hotel,2024-10-17
1804,4,5,Perfect stay!,2020-02-15
1380,15,2,Poor service,2020-10-26
525,7,5,Highly recommend!,2025-05-31
1594,9,1,Extremely disappointed,2021-07-31
1518,8,4,Great hotel!,2023-12-09
169,8,4,Very good service,2023-09-11
2749,9,5,Highly recommend!,2022-03-24
797,4,5,Amazing staff!,2022-06-15
1850,13,2,Poor service,2024-02-15
2113,3,2,Below expectations,2022-05-12
2792,13,4,Very good service,2023-01-10
252,7,5,Excellent service!,2024-03-18
970,15,3,Okay service,2024-01-24
551,11,4,Nice experience,2025-05-23
2407,4,5,Outstanding experience!,2025-10-08
1125,8,3,Decent hotel,2025-08-30
1753,1,2,Poor service,2021-10-23
75,14,1,Terrible experience,2020-07-18
614,15,4,Great hotel!,2023-08-08
1589,13,4,Great hotel!,2025-07-19
2420,3,3,Decent hotel,2020-11-04
2249,5,4,Great hotel!,2020-10-09
1975,15,4,Friendly staff,2024-12-29
1804,6,3,Decent hotel,2024-03-31
1037,5,4,Nice experience,2022-04-29
1826,9,1,Would not recommend,2020-02-21
486,5,4,Nice experience,2023-05-21
2903,15,4,Good value,2022-07-16
2407,4,3,Decent hotel,2021-11-12
1536,7,1,Awful service,2025-10-26
2603,2,5,Highly recommend!,2021-11-10
1086,10,5,Excellent service!,2020-08-10
1731,3,4,Friendly staff,2022-05-30
1532,5,5,Highly recommend!,2022-02-09
327,12,5,Perfect stay!,2023-01-03
1459,2,4,Good value,2022-07-15
857,3,5,Highly recommend!,2023-11-09
27,10,5,Perfect stay!,2025-03-11
773,14,4,Good value,2025-06-08
488,11,5,Amazing staff!,2022-08-27
960,4,4,Great hotel!,2024-04-16
133,11,4,Nice experience,2021-08-04
329,13,3,Fair experience,2020-12-05
1736,14,5,Outstanding experience!,2024-05-25
2850,4,5,Highly recommend!,2024-04-02
1510,10,4,Nice experience,2021-11-12
575,13,3,Okay service,2021-09-24
590,11,4,Great hotel!,2025-11-02
2833,10,5,Excellent service!,2023-06-30
143,9,3,Fair experience,2023-09-15
1766,14,2,Not satisfied,2023-07-29
2189,2,2,Below expectations,2022-06-24
208,12,3,Could be better,2021-10-20
459,9,2,Not satisfied,2021-10-19
1634,5,4,Friendly staff,2022-06-15
552,4,5,Perfect stay!,2022-01-15
156,12,5,Outstanding experience!,2023-07-21
2941,10,5,Highly recommend!,2024-04-28
2778,12,1,Would not recommend,2023-09-26
2034,4,5,Perfect stay!,2024-09-21
2052,15,5,Highly recommend!,2023-08-29
545,11,4,Friendly staff,2020-08-02
2179,4,4,Very good service,2021-10-23
1838,12,3,Okay service,2024-09-23
2387,11,5,Amazing staff!,2021-12-08
474,5,4,Nice experience,2022-05-14
1809,3,4,Great hotel!,2020-01-13
1625,10,3,Okay service,2021-09-25
542,11,5,Highly recommend!,2025-11-19
794,9,5,Perfect stay!,2020-07-20
70,10,4,Great hotel!,2022-09-21
520,5,4,Very good service,2020-10-22
81,4,5,Outstanding experience!,2023-01-11
582,5,3,Fair experience,2020-01-21
2945,14,4,Nice experience,2025-02-17
740,14,5,Outstanding experience!,2022-02-20
450,13,4,Nice experience,2024-10-15
2732,3,5,Outstanding experience!,2022-06-02
2329,6,2,Poor service,2024-01-20
1359,12,4,Good value,2025-02-11
1561,10,5,Excellent service!,2020-07-01
1119,2,3,Okay service,2022-04-21
2599,15,4,Very good service,2020-04-14
191,14,4,Great hotel!,2020-06-19
1816,1,4,Friendly staff,2023-05-21
438,12,3,Fair experience,2021-12-14
577,6,3,Fair experience,2023-02-17
431,4,4,Great hotel!,2023-07-13
444,8,4,Good value,2020-09-27
1466,8,5,Highly recommend!,2020-01-16
1014,5,4,Nice experience,2021-05-31
1231,9,4,Nice experience,2025-12-28
2860,5,5,Perfect stay!,2024-10-24
1564,12,5,Highly recommend!,2022-08-07
752,10,2,Disappointing,2020-11-01
1938,14,5,Perfect stay!,2024-09-24
971,7,2,Not satisfied,2021-10-03
1041,10,5,Perfect stay!,2021-03-30
2108,14,2,Below expectations,2024-07-25
2019,2,3,Okay service,2021-12-10
262,14,3,Average stay,2022-08-22
1071,1,2,Poor service,2025-07-25
2581,3,3,Could be better,2024-09-21
2956,14,4,Great hotel!,2020-04-30
928,10,4,Nice experience,2024-03-14
918,8,3,Could be better,2025-02-28
174,6,5,Amazing staff!,2024-04-28
1492,11,3,Okay service,2021-07-01
891,5,5,Highly recommend!,2024-06-14
1674,14,3,Average stay,2023-12-21
805,10,5,Outstanding experience!,2021-02-24
2660,7,4,Nice experience,2022-06-25
1876,12,5,Highly recommend!,2023-09-15
1874,15,3,Fair experience,2025-06-07
1479,14,1,Would not recommend,2024-03-14
2212,1,5,Highly recommend!,2025-10-11
2158,4,5,Highly recommend!,2020-04-19
155,11,4,Good value,2022-01-04
1419,4,4,Very good service,2020-01-03
2874,5,3,Decent hotel,2022-03-29
490,15,4,Friendly staff,2023-09-26
2418,7,5,Excellent service!,2023-01-28
1817,11,5,Amazing staff!,2024-06-30
1437,4,5,Highly recommend!,2020-07-13
2642,10,4,Friendly staff,2022-06-25
771,11,5,Amazing staff!,2025-03-15
2492,10,5,Perfect stay!,2022-02-17
1952,15,5,Highly recommend!,2020-04-09
180,8,2,Below expectations,2023-07-12
1471,8,3,Could be better,2025-03-22
115,11,5,Outstanding experience!,2023-04-24
798,7,3,Fair experience,2023-05-07
1913,13,5,Amazing staff!,2021-04-16
34,12,1,Would not recommend,2022-09-01
1513,14,4,Great hotel!,2020-07-28
2371,5,4,Friendly staff,2023-03-24
2621,7,5,Excellent service!,2020-11-23
2666,2,5,Amazing staff!,2024-05-25
2271,5,5,Perfect stay!,2024-05-27
359,7,4,Nice experience,2021-06-16
2021,7,3,Fair experience,2023-03-26
2316,4,2,Poor service,2025-11-21
1563,8,3,Fair experience,2024-08-11
1764,4,4,Nice experience,2022-09-12
1667,10,1,Very poor,2025-06-14
1131,1,4,Very good service,2024-11-05
677,14,4,Good value,2025-01-18
2988,13,4,Nice experience,2024-04-27
870,5,3,Fair experience,2024-04-21
1532,9,5,Outstanding experience!,2023-09-30
424,9,4,Great hotel!,2025-05-05
293,9,4,Friendly staff,2020-01-23
2050,5,5,Amazing staff!,2025-08-10
1808,10,4,Nice experience,2020-06-20
2399,10,3,Okay service,2023-11-14
1753,9,4,Good value,2022-07-20
1565,9,3,Decent hotel,2022-04-04
857,11,4,Very good service,2025-12-30
1708,5,1,Would not recommend,2021-03-07
2911,6,4,Friendly staff,2021-03-30
1741,13,4,Good value,2021-05-13
2116,12,4,Great hotel!,2022-12-18
169,4,2,Below expectations,2020-01-07
406,1,4,Very good service,2020-04-22
118,3,3,Okay service,2023-10-13
1648,2,4,Friendly staff,2021-04-28
1980,14,5,Outstanding experience!,2024-06-19
235,4,4,Good value,2024-10-24
2370,13,5,Excellent service!,2025-03-02
243,12,4,Nice experience,2025-10-22
2732,7,5,Excellent service!,2020-08-04
1573,13,3,Could be better,2025-11-10
311,7,5,Highly recommend!,2020-08-05
2688,5,5,Outstanding experience!,2020-02-12
1866,1,2,Needs improvement,2020-11-14
1288,12,3,Could be better,2024-12-10
88,8,5,Excellent service!,2025-11-21
1763,7,2,Poor service,2024-02-19
2867,8,5,Perfect stay!,2024-04-21
2341,6,4,Good value,2021-09-30
230,2,4,Friendly staff,2023-03-03
61,6,1,Terrible experience,2022-10-29
824,6,1,Very poor,2020-04-14
309,11,3,Average stay,2025-05-30
499,3,3,Average stay,2023-03-14
1285,15,5,Excellent service!,2021-10-24
2344,4,3,Decent hotel,2022-06-15
2914,11,3,Fair experience,2025-11-21
111,14,2,Poor service,2022-07-19
1562,15,1,Awful service,2023-07-03
675,12,4,Friendly staff,2025-07-03
982,10,2,Not satisfied,2020-03-27
754,11,5,Excellent service!,2022-10-31
2072,11,4,Nice experience,2024-09-24
1212,13,3,Okay service,2021-04-10
1706,7,4,Very good service,2025-01-14
2305,15,4,Nice experience,2025-07-07
675,8,5,Amazing staff!,2022-09-18
2129,15,4,Great hotel!,2020-12-11
2928,12,3,Decent hotel,2024-08-28
1244,6,4,Very good service,2021-08-29
1505,4,4,Very good service,2022-05-09
1194,4,5,Highly recommend!,2020-03-21
873,1,5,Amazing staff!,2025-11-16
646,5,5,Outstanding experience!,2024-10-08
793,11,5,Highly recommend!,2025-08-14
1663,5,4,Friendly staff,2022-11-18
157,14,3,Fair experience,2024-11-23
938,7,5,Outstanding experience!,2021-10-21
2712,10,4,Good value,2025-03-15
1408,13,3,Decent hotel,2025-01-24
850,7,4,Friendly staff,2025-11-23
764,7,4,Very good service,2022-01-29
2458,5,4,Very good service,2025-04-24
492,1,5,Outstanding experience!,2024-06-15
566,15,3,Okay service,2024-07-22
1206,13,4,Great hotel!,2021-02-26
945,6,3,Average stay,2021-01-11
2141,8,1,Awful service,2024-08-24
2814,3,3,Okay service,2023-12-22
294,9,4,Very good service,2024-07-13
2759,3,5,Outstanding experience!,2025-10-28
2475,13,1,Terrible experience,2021-08-10
583,2,2,Poor service,2025-10-28
2741,1,4,Very good service,2025-07-09
318,5,3,Decent hotel,2024-10-24
2919,8,5,Amazing staff!,2021-07-07
201,13,3,Okay service,2022-02-23
838,9,2,Below expectations,2023-11-28
665,3,3,Decent hotel,2020-01-08
456,4,4,Good value,2025-04-06
1525,14,4,Good value,2022-04-07
1335,2,5,Excellent service!,2021-12-24
679,5,2,Poor service,2025-12-04
121,1,4,Nice experience,2021-01-10
1467,3,3,Fair experience,2022-03-26
756,10,5,Outstanding experience!,2023-11-25
2254,14,4,Friendly staff,2021-01-16
1375,10,3,Average stay,2025-12-13
691,13,5,Highly recommend!,2021-08-07
1586,6,4,Nice experience,2024-04-10
1896,11,4,Nice experience,2025-02-03
1873,7,3,Average stay,2025-04-18
470,10,4,Great hotel!,2021-10-29
963,12,4,Nice experience,2024-12-14
1610,4,3,Okay service,2025-09-21
2679,11,5,Amazing staff!,2024-02-10
1148,8,4,Good value,2025-04-29
2804,8,5,Excellent service!,2025-10-30
2685,15,4,Very good service,2025-02-16
757,11,5,Perfect stay!,2022-11-22
331,1,2,Not satisfied,2023-01-28
2752,4,5,Outstanding experience!,2023-02-24
1737,2,4,Good value,2025-03-09
1698,4,5,Excellent service!,2020-12-22
1773,3,3,Could be better,2021-08-09
395,6,5,Excellent service!,2021-10-18
2595,6,3,Okay service,2023-10-24
2859,9,4,Great hotel!,2022-12-30
2037,5,3,Decent hotel,2020-03-24
731,8,5,Outstanding experience!,2020-12-22
2705,12,4,Very good service,2024-03-19
2736,11,3,Fair experience,2022-08-16
1330,10,2,Needs improvement,2021-11-23
1225,10,4,Good value,2021-05-12
1383,6,3,Decent hotel,2025-08-27
762,2,3,Average stay,2020-01-02
1117,10,4,Good value,2023-04-05
1514,13,2,Needs improvement,2025-10-31
2944,13,3,Could be better,2020-06-27
1522,7,4,Good value,2025-09-24
1266,14,5,Outstanding experience!,2025-04-23
1597,7,3,Could be better,2024-09-28
421,2,2,Disappointing,2025-07-10
2488,12,5,Perfect stay!,2025-01-30
330,8,4,Great hotel!,2024-08-08
1707,5,5,Outstanding experience!,2020-05-13
2668,11,3,Could be better,2020-03-25
2592,14,4,Good value,2025-06-29
1013,11,4,Good value,2024-04-07
1034,8,4,Great hotel!,2020-09-28
1449,9,4,Very good service,2022-04-02
1547,9,2,Needs improvement,2020-11-26
1432,6,4,Very good service,2024-10-12
2952,6,4,Great hotel!,2023-01-19
2528,9,5,Highly recommend!,2023-04-29
1985,15,4,Good value,2020-04-16
2131,4,3,Could be better,2025-02-01
621,2,2,Poor service,2020-06-14
2157,6,3,Could be better,2023-05-05
733,1,3,Decent hotel,2025-07-05
2804,2,4,Very good service,2022-07-19
1063,9,4,Good value,2024-01-01
166,7,5,Perfect stay!,2022-01-26
2885,11,5,Highly recommend!,2021-06-09
1485,8,3,Fair experience,2023-11-08
488,8,2,Not satisfied,2021-04-30
2891,13,3,Fair experience,2023-03-25
734,11,4,Nice experience,2021-08-09
44,6,5,Perfect stay!,2023-06-25
850,1,4,Very good service,2025-11-29
2723,11,2,Below expectations,2020-08-10
939,5,1,Terrible experience,2023-11-27
840,8,5,Highly recommend!,2020-10-01
401,3,2,Below expectations,2021-07-04
1142,13,3,Fair experience,2025-09-23
166,12,5,Outstanding experience!,2021-05-03
1400,13,4,Nice experience,2025-05-30
2286,11,4,Good value,2025-09-25
1023,14,5,Amazing staff!,2021-05-09
850,12,5,Excellent service!,2021-09-20
238,3,4,Very good service,2024-10-22
983,10,4,Great hotel!,2024-05-14
381,7,4,Nice experience,2023-02-02
124,3,4,Friendly staff,2025-08-08
1536,10,2,Not satisfied,2020-08-09
2196,1,2,Disappointing,2022-05-27
30,6,3,Okay service,2020-06-18
2267,1,5,Outstanding experience!,2024-10-05
609,4,1,Terrible experience,2021-11-21
4,3,5,Excellent service!,2021-02-06
228,8,2,Needs improvement,2023-04-30
2315,11,3,Okay service,2020-09-21
1522,7,4,Great hotel!,2024-04-03
669,3,2,Needs improvement,2025-11-03
2953,5,4,Great hotel!,2021-04-17
