ExpenseID,HotelID,ExpenseCategoryID,ExpenseDate,Description,Amount,VendorName,PaymentMethod,Status
1928,1,1,6/25/2025,Management salaries,73372.34,Print House Co.,Credit Card,Paid
1929,1,1,6/23/2025,Overtime payments,93394.68,Municipal Water Authority,Bank Transfer,Paid
1930,1,2,6/22/2025,Gas bill,17340.87,Kitchen Equipment Co.,Bank Transfer,Paid
1931,1,2,6/27/2025,Water bill,12219.68,Office Depot Egypt,Credit Card,Paid
1932,1,3,6/25/2025,Print advertising,8971.95,Kitchen Equipment Co.,Check,Paid
1933,1,3,6/20/2025,Promotional materials,8912.48,System Integrators,Check,Overdue
1934,1,4,6/13/2025,Elevator service,8913.66,Property Guard,Bank Transfer,Paid
1935,1,4,6/6/2025,HVAC maintenance,1810.87,Legal Associates,Cash,Pending
1936,1,5,6/7/2025,Restaurant supplies,20092.69,Housekeeping Supplies Ltd.,Bank Transfer,Paid
1937,1,5,6/25/2025,Beverage purchases,18430.43,Professional Development,Credit Card,Paid
1938,1,5,6/26/2025,Kitchen equipment,29321.05,Damietta Electric Co.,Check,Paid
1939,1,6,6/22/2025,Housekeeping supplies,4783,Building Services Co.,Credit Card,Paid
1940,1,6,6/5/2025,Housekeeping supplies,4679.59,Beverage Suppliers,Cash,Paid
1941,1,6,6/18/2025,Sanitization products,2480.48,Training Institute,Credit Card,Paid
1942,1,6,6/13/2025,Housekeeping supplies,2319.59,Food Distributors Egypt,Bank Transfer,Pending
1943,1,7,6/15/2025,Property insurance,5982.29,Building Services Co.,Cash,Pending
1944,1,7,6/20/2025,Property insurance,10259.83,Office Depot Egypt,Check,Paid
1945,1,8,6/4/2025,Software licenses,4635.97,Bank of Egypt,Bank Transfer,Paid
1946,1,8,6/6/2025,Software licenses,3445.65,HVAC Systems Ltd.,Check,Paid
1947,1,8,6/27/2025,Hardware purchases,6090.37,Building Services Co.,Cash,Paid
1948,1,8,6/20/2025,System upgrades,3122.97,System Integrators,Cash,Paid
1949,1,9,6/8/2025,Training materials,539.6,Professional Development,Credit Card,Paid
1950,1,9,6/1/2025,Certification courses,1727.53,HVAC Systems Ltd.,Cash,Paid
1951,1,9,6/15/2025,Certification courses,2275.57,Sanitech Co.,Cash,Paid
1952,1,9,6/16/2025,Training materials,712.15,Housekeeping Supplies Ltd.,Cash,Paid
1953,1,10,6/9/2025,Bank charges,1049.7,Food Distributors Egypt,Cash,Paid
1954,1,10,6/20/2025,Accounting services,1533.6,Professional Development,Bank Transfer,Paid
1955,1,10,6/5/2025,Bank charges,4269.2,Sanitech Co.,Bank Transfer,Paid
1956,1,10,6/24/2025,Bank charges,6089.86,Elevator Tech,Check,Paid
1957,1,1,7/12/2025,Overtime payments,90922.77,Kitchen Equipment Co.,Bank Transfer,Overdue
1958,1,1,7/6/2025,Overtime payments,81667.11,Accounting Firm,Check,Paid
1959,1,1,7/11/2025,Bonus payments,115982.71,Sanitech Co.,Cash,Paid
1960,1,2,7/12/2025,Gas bill,16685.8,Sanitech Co.,Bank Transfer,Paid
1961,1,2,7/10/2025,Water bill,21581.96,Software Corp.,Cash,Paid
1962,1,3,7/23/2025,Promotional materials,14352.69,Legal Associates,Credit Card,Paid
1963,1,3,7/11/2025,Online advertising,8654.06,Software Corp.,Bank Transfer,Paid
1964,1,3,7/2/2025,Social media marketing,2086.3,Accounting Firm,Credit Card,Paid
1965,1,3,7/2/2025,Print advertising,14615.98,Delta Gas Company,Bank Transfer,Paid
1966,1,4,7/19/2025,Building maintenance,3593.15,Tech Solutions,Cash,Paid
1967,1,4,7/9/2025,HVAC maintenance,4839.41,HVAC Systems Ltd.,Bank Transfer,Paid
1968,1,5,7/1/2025,Restaurant supplies,15084.9,Bank of Egypt,Cash,Paid
1969,1,5,7/5/2025,Beverage purchases,15395.79,Telecom Egypt,Credit Card,Paid
1970,1,5,7/8/2025,Kitchen equipment,23507.08,Kitchen Equipment Co.,Check,Paid
1971,1,5,7/9/2025,Restaurant supplies,23757.83,Certification Center,Check,Paid
1972,1,6,7/25/2025,Housekeeping supplies,3845.3,Property Guard,Cash,Paid
1973,1,6,7/13/2025,Sanitization products,3954.93,Print House Co.,Cash,Paid
1974,1,6,7/8/2025,Cleaning chemicals,3442.96,Maintenance Plus,Bank Transfer,Paid
1975,1,7,7/23/2025,Equipment insurance,11494.84,Training Institute,Cash,Paid
1976,1,7,7/23/2025,Property insurance,4501.3,Municipal Water Authority,Credit Card,Pending
1977,1,7,7/6/2025,Equipment insurance,11872.29,Laundry Services,Bank Transfer,Paid
1978,1,7,7/20/2025,Equipment insurance,3999.79,Training Institute,Bank Transfer,Paid
1979,1,8,7/1/2025,Hardware purchases,2790.69,Building Services Co.,Cash,Paid
1980,1,8,7/26/2025,Hardware purchases,3769.58,Delta Gas Company,Bank Transfer,Paid
1981,1,8,7/23/2025,Software licenses,3851.64,Digital Media Group,Cash,Paid
1982,1,9,7/21/2025,Staff training programs,1901.07,Housekeeping Supplies Ltd.,Bank Transfer,Paid
1983,1,9,7/22/2025,Staff training programs,1892.64,Insurance Group Egypt,Credit Card,Paid
1984,1,9,7/4/2025,External trainers,1410.73,Housekeeping Supplies Ltd.,Credit Card,Paid
1985,1,10,7/8/2025,Legal fees,2265.67,Office Depot Egypt,Cash,Paid
1986,1,10,7/10/2025,Legal fees,2863.82,Elevator Tech,Check,Paid
1987,1,10,7/22/2025,Office supplies,2871,Food Distributors Egypt,Bank Transfer,Paid
1988,1,1,8/14/2025,Management salaries,112542.22,Tech Solutions,Credit Card,Paid
1989,1,1,8/16/2025,Staff salaries,91237.44,Beverage Suppliers,Cash,Pending
1990,1,1,8/22/2025,Management salaries,81618.72,Employee Benefits Co.,Bank Transfer,Paid
1991,1,2,8/24/2025,Water bill,18216.94,Telecom Egypt,Cash,Paid
1992,1,2,8/28/2025,Water bill,14947.7,Kitchen Equipment Co.,Cash,Paid
1993,1,2,8/22/2025,Electricity bill,12509.22,Sanitech Co.,Credit Card,Paid
1994,1,3,8/24/2025,Social media marketing,9875.6,Telecom Egypt,Bank Transfer,Paid
1995,1,3,8/1/2025,Promotional materials,9788.06,Property Guard,Cash,Paid
1996,1,4,8/7/2025,HVAC maintenance,3315.97,Housekeeping Supplies Ltd.,Credit Card,Paid
1997,1,4,8/6/2025,Elevator service,9734.34,Sanitech Co.,Bank Transfer,Paid
1998,1,4,8/22/2025,Building maintenance,1733,Tech Solutions,Credit Card,Pending
1999,1,5,8/18/2025,Kitchen equipment,20269.04,Laundry Services,Cash,Paid
2000,1,5,8/6/2025,Kitchen equipment,27067.04,Professional Development,Bank Transfer,Paid
2001,1,6,8/18/2025,Sanitization products,2461.23,Maintenance Plus,Check,Paid
2002,1,6,8/4/2025,Housekeeping supplies,4557.83,Telecom Egypt,Credit Card,Paid
2003,1,7,8/6/2025,Equipment insurance,4671.29,Kitchen Equipment Co.,Credit Card,Paid
2004,1,7,8/7/2025,Employee insurance,4973.59,IT Support Services,Check,Paid
2005,1,7,8/14/2025,Employee insurance,5161.49,Accounting Firm,Check,Paid
2006,1,7,8/18/2025,Property insurance,3267.38,Professional Development,Bank Transfer,Pending
2007,1,8,8/25/2025,IT support,4775.24,Municipal Water Authority,Cash,Paid
2008,1,8,8/6/2025,Hardware purchases,4207.45,Food Distributors Egypt,Check,Paid
2009,1,9,8/24/2025,Training materials,2725.69,Food Distributors Egypt,Check,Paid
2010,1,9,8/25/2025,Training materials,2346.28,Sanitech Co.,Bank Transfer,Paid
2011,1,9,8/24/2025,Certification courses,534.69,Liability Solutions,Bank Transfer,Paid
2012,1,10,8/1/2025,Accounting services,7976.45,Damietta Electric Co.,Cash,Pending
2013,1,10,8/18/2025,Bank charges,1420.97,Creative Agency,Cash,Paid
2014,1,10,8/25/2025,Office supplies,3053.45,Creative Agency,Credit Card,Paid
2015,1,10,8/28/2025,Accounting services,3786.32,Insurance Group Egypt,Bank Transfer,Paid
2016,1,1,9/5/2025,Staff salaries,70142.67,Liability Solutions,Check,Paid
2017,1,1,9/5/2025,Management salaries,77050.78,Municipal Water Authority,Credit Card,Paid
2018,1,1,9/10/2025,Overtime payments,68293.96,Insurance Group Egypt,Cash,Paid
2019,1,2,9/26/2025,Gas bill,14948.96,Employee Benefits Co.,Check,Paid
2020,1,2,9/8/2025,Telecommunications,11794.04,Restaurant Supply,Cash,Paid
2021,1,2,9/7/2025,Gas bill,10465.46,Telecom Egypt,Cash,Paid
2022,1,3,9/12/2025,Online advertising,3450.23,Tech Solutions,Check,Paid
2023,1,3,9/1/2025,Online advertising,3955.79,Beverage Suppliers,Credit Card,Paid
2024,1,3,9/11/2025,Social media marketing,12764.23,Creative Agency,Credit Card,Paid
2025,1,4,9/5/2025,Building maintenance,8757.72,Telecom Egypt,Bank Transfer,Paid
2026,1,4,9/10/2025,Building maintenance,7074.25,Food Distributors Egypt,Cash,Paid
2027,1,4,9/23/2025,Building maintenance,4321.77,Tech Solutions,Credit Card,Paid
2028,1,4,9/7/2025,Equipment repair,3496.46,IT Support Services,Bank Transfer,Paid
2029,1,5,9/26/2025,Beverage purchases,9133.76,Training Institute,Cash,Paid
2030,1,5,9/14/2025,Kitchen equipment,23620.54,Insurance Group Egypt,Credit Card,Paid
2031,1,5,9/15/2025,Food supplies,29675.81,Tech Solutions,Bank Transfer,Paid
2032,1,6,9/8/2025,Sanitization products,3418.75,Creative Agency,Credit Card,Paid
2033,1,6,9/8/2025,Cleaning chemicals,1596.38,System Integrators,Cash,Paid
2034,1,6,9/20/2025,Sanitization products,2414.12,Office Depot Egypt,Credit Card,Paid
2035,1,7,9/4/2025,Equipment insurance,8242.57,HVAC Systems Ltd.,Check,Paid
2036,1,7,9/19/2025,Property insurance,5184.79,Municipal Water Authority,Check,Paid
2037,1,8,9/28/2025,System upgrades,4871.48,System Integrators,Cash,Paid
2038,1,8,9/18/2025,Hardware purchases,5767.63,Education Plus,Bank Transfer,Paid
2039,1,8,9/13/2025,Software licenses,5417.28,Marketing Solutions Ltd.,Check,Paid
2040,1,8,9/16/2025,Software licenses,7619.82,Property Guard,Cash,Pending
2041,1,9,9/27/2025,Certification courses,1379,Bank of Egypt,Credit Card,Paid
2042,1,9,9/28/2025,Certification courses,741.54,Accounting Firm,Bank Transfer,Paid
2043,1,9,9/18/2025,Certification courses,2439.11,Food Distributors Egypt,Cash,Paid
2044,1,9,9/25/2025,Training materials,1660.01,Education Plus,Cash,Paid
2045,1,10,9/24/2025,Bank charges,1700.38,Training Institute,Bank Transfer,Paid
2046,1,10,9/21/2025,Office supplies,7216.71,Tech Solutions,Bank Transfer,Paid
2047,1,10,9/5/2025,Office supplies,4660.7,Professional Development,Check,Paid
2048,1,1,10/22/2025,Staff salaries,133021.86,Restaurant Supply,Bank Transfer,Pending
2049,1,1,10/11/2025,Management salaries,111567.07,Training Institute,Check,Paid
2050,1,1,10/18/2025,Overtime payments,136714.37,Training Institute,Bank Transfer,Pending
2051,1,2,10/14/2025,Electricity bill,8127.43,Property Guard,Credit Card,Paid
2052,1,2,10/12/2025,Electricity bill,13759.13,Tech Solutions,Check,Paid
2053,1,2,10/27/2025,Electricity bill,14142.37,Education Plus,Bank Transfer,Paid
2054,1,3,10/2/2025,Online advertising,3801.97,Kitchen Equipment Co.,Cash,Paid
2055,1,3,10/15/2025,Online advertising,9650.54,Municipal Water Authority,Cash,Paid
2056,1,4,10/18/2025,Building maintenance,1147.33,Bank of Egypt,Cash,Paid
2057,1,4,10/8/2025,HVAC maintenance,7615.32,Insurance Group Egypt,Check,Pending
2058,1,4,10/24/2025,Elevator service,3538.49,Marketing Solutions Ltd.,Bank Transfer,Paid
2059,1,5,10/14/2025,Kitchen equipment,23436.41,Building Services Co.,Bank Transfer,Pending
2060,1,5,10/25/2025,Beverage purchases,14354.28,Beverage Suppliers,Check,Paid
2061,1,6,10/9/2025,Laundry supplies,3591.9,Software Corp.,Cash,Pending
2062,1,6,10/17/2025,Housekeeping supplies,3909.69,Laundry Services,Bank Transfer,Paid
2063,1,6,10/12/2025,Housekeeping supplies,1948.26,Housekeeping Supplies Ltd.,Credit Card,Paid
2064,1,6,10/1/2025,Sanitization products,3510.2,Beverage Suppliers,Cash,Paid
2065,1,7,10/16/2025,Liability insurance,3482.73,Food Distributors Egypt,Credit Card,Paid
2066,1,7,10/24/2025,Employee insurance,5442.97,Building Services Co.,Check,Paid
2067,1,7,10/8/2025,Equipment insurance,7918.9,Legal Associates,Check,Paid
2068,1,7,10/14/2025,Equipment insurance,8778.51,System Integrators,Cash,Paid
2069,1,8,10/22/2025,Software licenses,6314.42,Laundry Services,Check,Paid
2070,1,8,10/17/2025,Software licenses,7574.96,Restaurant Supply,Check,Pending
2071,1,8,10/11/2025,IT support,2332.38,Accounting Firm,Bank Transfer,Paid
2072,1,8,10/2/2025,IT support,5226.72,Professional Development,Bank Transfer,Paid
2073,1,9,10/17/2025,Certification courses,999.06,Housekeeping Supplies Ltd.,Check,Paid
2074,1,9,10/1/2025,Certification courses,992.48,Insurance Group Egypt,Credit Card,Paid
2075,1,9,10/1/2025,Training materials,2638.94,Damietta Electric Co.,Check,Paid
2076,1,9,10/3/2025,Certification courses,2759.87,Delta Gas Company,Credit Card,Paid
2077,1,10,10/3/2025,Accounting services,1744.57,Housekeeping Supplies Ltd.,Cash,Paid
2078,1,10,10/7/2025,Bank charges,5228.75,Telecom Egypt,Check,Paid
2079,1,10,10/8/2025,Legal fees,5578,Food Distributors Egypt,Credit Card,Paid
2080,1,10,10/1/2025,Legal fees,4512.9,Beverage Suppliers,Check,Paid
2081,1,1,11/18/2025,Management salaries,50753.33,Accounting Firm,Cash,Paid
2082,1,1,11/24/2025,Management salaries,120389.07,Elevator Tech,Credit Card,Paid
2083,1,1,11/11/2025,Staff salaries,134113.42,Elevator Tech,Cash,Paid
2084,1,1,11/28/2025,Management salaries,77660.79,Building Services Co.,Check,Paid
2085,1,2,11/3/2025,Water bill,11071.41,Digital Media Group,Credit Card,Paid
2086,1,2,11/18/2025,Electricity bill,21892.98,Tech Solutions,Cash,Paid
2087,1,2,11/27/2025,Telecommunications,16199.53,Tech Solutions,Cash,Paid
2088,1,2,11/18/2025,Telecommunications,17717.63,Insurance Group Egypt,Check,Paid
2089,1,3,11/2/2025,Print advertising,8284.4,Employee Benefits Co.,Cash,Paid
2090,1,3,11/28/2025,Promotional materials,2619.59,Creative Agency,Check,Paid
2091,1,3,11/26/2025,Print advertising,8527.38,Food Distributors Egypt,Cash,Paid
2092,1,3,11/7/2025,Print advertising,8781.52,Bank of Egypt,Check,Paid
2093,1,4,11/27/2025,Equipment repair,9539.25,Digital Media Group,Bank Transfer,Paid
2094,1,4,11/17/2025,Elevator service,1217.42,Telecom Egypt,Credit Card,Paid
2095,1,5,11/7/2025,Food supplies,9967.35,Housekeeping Supplies Ltd.,Cash,Paid
2096,1,5,11/3/2025,Kitchen equipment,21078.07,Restaurant Supply,Credit Card,Paid
2097,1,6,11/20/2025,Sanitization products,3975.15,Creative Agency,Cash,Paid
2098,1,6,11/26/2025,Sanitization products,3546.03,Office Depot Egypt,Cash,Overdue
2099,1,6,11/27/2025,Housekeeping supplies,4813.59,Sanitech Co.,Bank Transfer,Paid
2100,1,6,11/23/2025,Laundry supplies,4759.13,Beverage Suppliers,Check,Paid
2101,1,7,11/19/2025,Liability insurance,5514,Housekeeping Supplies Ltd.,Cash,Paid
2102,1,7,11/25/2025,Equipment insurance,3598.67,Training Institute,Credit Card,Paid
2103,1,7,11/18/2025,Property insurance,11192.87,Employee Benefits Co.,Check,Pending
2104,1,7,11/12/2025,Employee insurance,10430.09,Employee Benefits Co.,Bank Transfer,Paid
2105,1,8,11/18/2025,Software licenses,2842.33,Beverage Suppliers,Cash,Paid
2106,1,8,11/17/2025,Hardware purchases,5053.89,System Integrators,Credit Card,Paid
2107,1,9,11/28/2025,Staff training programs,1397.05,Print House Co.,Credit Card,Paid
2108,1,9,11/6/2025,Training materials,2708.67,Certification Center,Cash,Paid
2109,1,10,11/4/2025,Office supplies,7696.58,Professional Development,Cash,Paid
2110,1,10,11/25/2025,Legal fees,6666.83,Building Services Co.,Bank Transfer,Paid
2111,1,10,11/4/2025,Accounting services,1559.1,Damietta Electric Co.,Cash,Overdue
2112,1,10,11/23/2025,Accounting services,4746.02,Damietta Electric Co.,Check,Paid
2113,1,1,12/6/2025,Management salaries,94407.02,Maintenance Plus,Credit Card,Paid
2114,1,1,12/4/2025,Bonus payments,89295.13,Digital Media Group,Cash,Paid
2115,1,1,12/4/2025,Bonus payments,103071.08,Accounting Firm,Cash,Paid
2116,1,2,12/2/2025,Electricity bill,23475.56,Telecom Egypt,Check,Paid
2117,1,2,12/1/2025,Gas bill,16401.68,Food Distributors Egypt,Bank Transfer,Paid
2118,1,2,12/1/2025,Electricity bill,8429.21,Food Distributors Egypt,Bank Transfer,Paid
2119,1,3,12/17/2025,Promotional materials,3628.7,Municipal Water Authority,Credit Card,Paid
2120,1,3,12/25/2025,Promotional materials,5343.34,System Integrators,Check,Paid
2121,1,3,12/13/2025,Print advertising,11090.88,Bank of Egypt,Bank Transfer,Paid
2122,1,3,12/5/2025,Online advertising,5305.52,Kitchen Equipment Co.,Credit Card,Paid
2123,1,4,12/19/2025,HVAC maintenance,1929.55,Bank of Egypt,Bank Transfer,Overdue
2124,1,4,12/26/2025,Elevator service,9011.45,Housekeeping Supplies Ltd.,Check,Paid
2125,1,5,12/27/2025,Food supplies,9673.43,Education Plus,Cash,Paid
2126,1,5,12/6/2025,Food supplies,16575.22,Print House Co.,Cash,Paid
2127,1,5,12/7/2025,Restaurant supplies,15536.06,Software Corp.,Cash,Paid
2128,1,6,12/2/2025,Housekeeping supplies,3691.67,Accounting Firm,Credit Card,Overdue
2129,1,6,12/28/2025,Laundry supplies,2565.82,Beverage Suppliers,Cash,Paid
2130,1,6,12/22/2025,Sanitization products,2012.26,Professional Development,Bank Transfer,Paid
2131,1,7,12/18/2025,Equipment insurance,9951.92,Telecom Egypt,Bank Transfer,Paid
2132,1,7,12/12/2025,Equipment insurance,5426.25,Liability Solutions,Cash,Pending
2133,1,7,12/23/2025,Equipment insurance,8498.07,Property Guard,Credit Card,Paid
2134,1,8,12/26/2025,IT support,4161.18,Municipal Water Authority,Check,Paid
2135,1,8,12/9/2025,Software licenses,5989.06,Elevator Tech,Check,Pending
2136,1,8,12/5/2025,IT support,3597.55,Delta Gas Company,Credit Card,Paid
2137,1,8,12/4/2025,System upgrades,2075.62,Print House Co.,Check,Paid
2138,1,9,12/17/2025,External trainers,1724.35,Employee Benefits Co.,Cash,Paid
2139,1,9,12/17/2025,Certification courses,1830.33,Creative Agency,Cash,Paid
2140,1,9,12/2/2025,Certification courses,670.35,Marketing Solutions Ltd.,Credit Card,Paid
2141,1,9,12/24/2025,Training materials,1736.38,Employee Benefits Co.,Bank Transfer,Paid
2142,1,10,12/11/2025,Accounting services,5574.18,Software Corp.,Bank Transfer,Paid
2143,1,10,12/9/2025,Bank charges,3791.62,Legal Associates,Cash,Paid
2144,1,10,12/6/2025,Office supplies,6403,Municipal Water Authority,Bank Transfer,Pending
